tract,baplus,total,baplus_se2,total_se2,baplus_share,baplus_share_se2
06073013313,3848,9680,80121.21100137655,146672.7025803531,0.3975206611570248,6.077069321236678e-4
06073013314,5099,11926,130447.79704548183,213449.61705823115,0.42755324501090053,6.428261584757739e-4
06073013401,951,3135,11931.153629401058,40487.80037139346,0.3033492822966507,0.0015930519383006998
06073013409,1136,3487,13869.051468482368,25367.097495403774,0.3257814740464583,9.192035146800608e-4
06073013410,2527,5679,65098.43774540146,51690.57935532746,0.44497270646240533,0.001701144045513527
06073013411,1724,3912,19626.574033868867,29596.54844282666,0.44069529652351735,9.068734405967529e-4
06073013412,1364,3552,21945.47352666734,60017.55342245545,0.38400900900900903,0.00244087815213751
06073013414,1801,5226,35642.31668221838,85143.33755231382,0.3446230386528894,9.347952785448935e-4
06073013415,475,1113,2516.976007243097,2545.800574643619,0.42677448337825696,0.0016575268702801265
06073013416,909,2664,17187.941722637446,27744.0156687392,0.34121621621621623,0.0019667397439795515
06073013417,758,1641,7386.110623516043,5500.318733197217,0.4619134673979281,0.002307023717279044
06073013418,1235,4270,31522.990364094934,67378.90448166592,0.2892271662763466,0.0014197733993852333
06073013419,2428,5174,51471.0691882004,52523.165898319494,0.4692694240432934,0.0014906362429706525
06073013420,797,2462,12210.530205744588,25173.82507552591,0.32372055239642566,0.0015792341406678596
06073013421,1222,3069,12778.522001829251,18708.252880147076,0.39817530140110785,0.0010417982566565795
06073013503,978,4194,15752.995630121672,42218.38305263255,0.23319027181688126,7.650673920047274e-4
06073013504,780,2472,7281.8987259910755,16296.966953372568,0.3155339805825243,9.261242267671764e-4
06073013505,885,3481,16452.176162452302,20408.163265306124,0.2542372881355932,0.0012488743963068013
06073013506,645,2554,12731.22014763352,33704.04929740117,0.25254502740798745,0.0016222207821261316
06073013601,1507,3771,21434.022228176014,26939.88414741179,0.3996287456907982,0.0012047191989288943
06073013604,2162,4676,53639.194020749994,57366.801858815044,0.46236099230111205,0.001892316360064429
06073013605,2266,4771,48028.38111251744,42971.147716669286,0.4749528400754559,0.0016841313725383528
06073013606,1687,4737,34902.11657320239,60315.776831330084,0.3561325733586658,0.0012144942568886256
06073013701,870,1820,5958.185899982447,5058.711578791771,0.47802197802197804,0.0014497780922101404
06073013702,872,3556,14106.299830932825,24981.291747119853,0.2452193475815523,9.96755716567456e-4
06073013801,875,3178,9213.514287562015,30016.35239881376,0.2753303964757709,6.869591016298427e-4
06073013802,336,1927,3669.5891575281084,7556.840753503755,0.1743642968344577,9.263491662733816e-4
06073013903,660,3006,9275.967516929813,20408.163265306124,0.21956087824351297,9.176758053825004e-4
06073013905,784,2577,14333.570458513872,21463.585887048346,0.30422972448583624,0.0018592267286763927
06073013906,597,3491,10543.509391081014,27946.896277750573,0.17101117158407333,7.980752255063172e-4
06073013907,293,2451,3981.4857586312023,26740.69899575946,0.11954304365565076,5.99152070768205e-4
06073013908,310,2666,5629.290195027762,23841.612697591485,0.11627906976744186,7.466605950030616e-4
06073013909,429,3050,10263.393723265677,42468.56551583966,0.14065573770491804,0.0010129743693526837
06073014001,528,3056,7153.666355632338,17401.539157990042,0.17277486910994763,7.103666020173926e-4
06073014002,658,2847,10151.42136528672,29387.755102040814,0.23112047769582017,0.0010587528890694932
06073014101,297,2445,3454.1439934959944,22912.20517179257,0.12147239263803682,5.212527521718935e-4
06073014102,373,2857,5210.225330512467,35742.833122384305,0.13055652782639132,5.636774565133352e-4
06073014200,677,4295,6981.088496965106,27541.874151199638,0.15762514551804424,3.413445651097338e-4
06073014300,347,2634,6409.770789257305,26147.57808963332,0.13173880030372057,8.584627310859141e-4
06073014400,361,2530,7661.052651028724,31942.05522861023,0.14268774703557313,0.0010952708234244829
06073014500,712,2609,10241.960070583236,13765.209116693304,0.27290149482560366,0.0013540405675314324
06073014601,855,3436,18295.83983887806,36204.02620079267,0.2488358556461001,0.0013598155133429332
06073014602,1451,3643,17582.247022847165,20582.219306916973,0.3982981059566292,0.001078786146385278
06073014700,2080,5491,51865.374488410125,86926.39572805131,0.3788016754689492,0.0013064952565113377
06073014803,1227,3568,24555.944605094188,57075.96936465849,0.34389013452914796,0.00139868369626359
06073014804,1198,3038,25357.119760534366,37841.483356583914,0.39433838051349573,0.002109841580780063
06073014805,1324,3303,40619.72819911124,43985.18121599024,0.40084771419921283,0.0030754193868850017
06073014806,534,1983,12548.664554096875,20062.26845649984,0.2692889561270802,0.0028212113156287104
06073014901,1176,3152,20893.007270812355,34602.784527120035,0.3730964467005076,0.0016181276508494841
06073014902,992,2539,12651.398268678227,16923.716521465984,0.39070500196927926,0.0015617704799992791
06073015000,1665,4812,34634.56546040779,73179.29435241727,0.34600997506234416,0.0011173804160525575
06073015100,1214,3395,11336.924086067202,25755.859609574924,0.35758468335787924,6.978645793215612e-4
06073015200,1380,2764,16395.63566485897,17886.013617760364,0.4992764109985528,0.001562505238215599
06073015301,234,2062,5306.676767583449,34151.938729316986,0.11348205625606207,0.0011446473700795743
06073015302,1034,3145,12284.439352925414,20582.219306916973,0.3287758346581876,0.0010170466875147582
06073015403,946,1763,5085.6884175127725,3549.1172476233587,0.5365853658536586,0.0013074620132523202
06073015404,1312,5234,35134.191295350196,51139.21711735849,0.25066870462361485,0.001165218220681921
06073015405,1456,3938,19116.970464057056,25561.109006753446,0.3697308278313865,0.0010074091691922424
06073015406,912,1903,4875.786439519221,3844.753836346671,0.4792433000525486,0.001102539344814061
06073015501,830,3676,11581.563363235742,29179.700852726783,0.22578890097932536,7.469830401969529e-4
06073015502,535,2072,4102.6967600077605,9460.370839145979,0.2582046332046332,8.087184969997217e-4
06073015601,857,4068,19293.98287155514,41968.93968089725,0.21066863323500493,0.0010533412264871812
06073015602,494,1624,2713.943884480003,4230.929130366496,0.3041871921182266,8.805936869783675e-4
06073015701,357,4175,8835.099453996176,92017.25778586674,0.08550898203592815,4.6827287925403876e-4
06073015703,391,4444,5691.743424395562,59720.069105052615,0.08798379837983798,2.647934311890953e-4
06073015704,311,2507,5098.992064005321,45269.352648257125,0.12405265257279617,9.221320113336453e-4
06073015801,172,2050,1690.3021960255353,19042.322225404427,0.08390243902439025,3.703156448450352e-4
06073015802,436,3419,7794.828207426021,4e4,0.12752266744662183,6.111732492706914e-4
06073015901,242,2261,3128.204654428544,23281.75090769671,0.10703228659885007,5.597463367292582e-4
06073015902,363,3134,5518.426474256519,12511.340434770558,0.11582641991065731,5.447568019388353e-4
06073016000,513,1669,3445.2748958342954,4802.616383810202,0.3073696824445776,0.0010739460833727493
06073016100,1297,4525,37875.85111002301,42468.56551583966,0.2866298342541436,0.0016794005326927007
06073016201,1738,4092,33296.80989643481,18377.13990077697,0.42473118279569894,0.0017905402496933265
06073016202,527,2182,9366.136676490423,9460.370839145979,0.24152153987167735,0.0018513040482706943
06073016301,514,3364,7313.310113542928,18874.918007039843,0.15279429250891796,6.073129411342193e-4
06073016302,491,3609,8091.203887621143,36901.35900444379,0.13604876697146023,5.687719359086406e-4
06073016401,803,3686,10525.401650021711,28765.80962851415,0.21785132935431362,6.742085573720443e-4
06073016402,1121,5498,29404.3846601565,108159.01553015955,0.2038923244816297,8.240037752974312e-4
06073016502,684,4479,15690.911946489778,58537.52275015936,0.15271265907568654,7.140937299776035e-4
06073016503,393,1956,9977.734869411777,13908.223316488205,0.200920245398773,0.0024611688661666906
06073016504,665,4713,14595.94793100581,86568.30590996018,0.14109908762995968,5.7951781901522e-4
06073016605,1378,5401,30276.88214262617,51967.369111519656,0.2551379374189965,9.219509321169863e-4
06073016606,842,2628,9999.907613566023,13908.223316488205,0.3203957382039574,0.0012411966664475317
06073016607,1313,4761,19557.838526990694,74833.0115205883,0.2757823986557446,0.0011139188306392453
06073016608,428,1795,2364.3536183146866,2861.762178841659,0.2384401114206128,6.833130990264907e-4
06073016609,803,3421,11341.35863489805,31293.502462098466,0.2347266881028939,8.217546302336058e-4
06073016610,744,2750,9107.824207093432,8650.696131780009,0.27054545454545453,0.0011206132710216946
06073016612,1404,4250,20775.122181058938,16608.863554475658,0.33035294117647057,0.0010498295353819317
06073016613,445,1318,3154.811947413641,2365.0927097864947,0.33763277693474963,0.00166090681733448
06073016614,787,2450,11943.348638685895,16923.716521465984,0.3212244897959184,0.0016988041689703626
06073016615,747,2976,15066.37965281178,170877.94828207427,0.25100806451612906,0.0029167652446865457
06073016616,904,2764,17237.0913055127,20582.219306916973,0.32706222865412443,0.0019680648879027794
06073016617,700,2521,9665.099176836873,10679.871767629642,0.2776675922253074,0.0013911998596690173
06073016701,2115,6857,58226.73478626398,50864.64463558172,0.3084439259151232,0.0011354605029858496
06073016702,926,5145,27727.016564887614,215138.0715255772,0.17998056365403303,0.0013107155776670295
06073016802,1011,5492,21193.447954102416,54491.73603348085,0.1840859431900947,6.414299737978475e-4
06073016804,466,4415,14603.708391459799,79219.14986003457,0.10554926387315969,7.039296847320981e-4
06073016806,407,3105,4519.913895843534,18708.252880147076,0.13107890499194846,4.3548011689208946e-4
06073016807,1025,5419,21174.97066730721,124744.22815753733,0.18914928953681492,8.730635698934107e-4
06073016809,826,3659,10299.239659648376,16608.863554475658,0.2257447389997267,7.060533431837049e-4
06073016810,519,2231,4607.865780988719,8314.779057843145,0.23263110712684895,8.353609379872603e-4
06073016811,568,3345,7838.065058526806,24789.497510185607,0.16980568011958147,6.366314719799876e-4
06073016901,1361,4717,31533.337644700252,65187.86781349027,0.2885308458766165,0.0011733186529532332
06073016902,371,1739,1786.3840873606118,7556.840753503755,0.21334100057504313,4.769779868645637e-4
06073017006,1259,2151,11289.62223187147,5145.554826729243,0.5853091585309158,0.002059051818448003
06073017009,1055,2830,12095.971027614305,16452.54570818821,0.37279151943462896,0.0012248252428627012
06073017010,1251,2201,9335.833926146284,8650.696131780009,0.5683780099954566,0.0013502589329131998
06073017014,1221,2427,13177.261850869818,10932.641050988072,0.5030902348578492,0.0017673397798052015
06073017015,3220,5887,71249.15697378997,39273.84262894836,0.5469678953626635,0.001716820432644258
06073017018,1244,3335,19124.361378775142,21821.306159403553,0.3730134932533733,0.0014464880199422747
06073017019,2842,5222,52968.838055819884,35973.06011585258,0.5442359249329759,0.0015517047951247593
06073017020,1727,2484,16347.594719191435,15530.159551371476,0.6952495974235104,0.0014328012313138815
06073017021,1423,2231,19001.672194454968,13200.54323223178,0.6378305692514568,0.0027386648807503737
06073017022,2293,3918,33485.27822174592,30439.112720688092,0.5852475752935171,0.0015021724003139141
06073017029,4273,6325,99162.05504383738,80249.07382599937,0.6755731225296443,0.0015631915381159106
06073017030,10018,13883,418771.0756552508,205107.12207019518,0.7216019592307138,0.0016186241173449776
06073017031,1406,2564,13057.89857817278,12375.717149693739,0.5483619344773791,0.0014201968441408428
06073017032,6585,9111,298030.8755462348,98775.51020408163,0.7227527164965426,0.0029687075319721934
06073017033,2201,3486,18234.495246717972,16608.863554475658,0.6313826735513483,9.556684328942953e-4
06073017034,1966,3481,21499.062277695142,25367.097495403774,0.564780235564493,0.0011064743274223432
06073017035,997,2244,14048.281150395875,13765.209116693304,0.4442959001782531,0.0022502162119810002
06073017036,1141,2201,14225.293557893958,11840.614924104546,0.518400726942299,0.0022795913941623673
06073017037,2198,3876,47642.205818497605,20757.014439999628,0.567079463364293,0.002726895967148331
06073017039,3326,5382,55410.79627867444,42468.56551583966,0.6179858788554441,0.001353030308620873
06073017040,1378,3455,18281.058009441895,22001.274932788867,0.3988422575976845,0.0012382651437454649
06073017041,1800,3936,39683.66885006606,35056.58669081033,0.4573170731707317,0.0020882889366305546
06073017042,3749,5169,96676.85996988203,35973.06011585258,0.7252853550009674,0.002910098075005442
06073017043,2867,4148,41440.119732818435,28765.80962851415,0.6911764705882353,0.0016097948597428157
06073017044,2680,3693,29027.44800953428,21463.585887048346,0.7256972650961279,0.0012995759073666066
06073017045,1348,1846,6512.134958102752,2607.5147125396106,0.7302275189599133,0.0015029785564938788
06073017046,1903,2805,21146.14609990669,14487.671030385898,0.6784313725490196,0.0018400956273955846
06073017047,1842,2797,17964.357313772045,10554.595763158137,0.6585627457990705,0.0017111619436074549
06073017048,1357,4391,24742.565201725778,45269.352648257125,0.3090412206786609,0.001059030905067733
06073017049,602,2150,7185.077743184191,15682.042848828076,0.28,0.0012883949343074246
06073017050,851,2273,9154.017424081447,14930.017276263154,0.37439507259128907,0.0013667303452000131
06073017051,2152,3649,41851.05459114383,36204.02620079267,0.5897506166072897,0.0021974196758161695
06073017052,2547,3837,45818.49761181068,22181.98279764599,0.6637998436278343,0.0024482442824063956
06073017053,1519,2154,13234.910985670864,5145.554826729243,0.7051996285979573,0.0023010014063369927
06073017054,2152,4170,26205.596770170265,44753.46680093495,0.5160671462829736,8.215940238871852e-4
06073017055,2357,3578,22897.792888092314,15379.015345386684,0.6587479038569033,0.001267300513020022
06073017056,1894,3210,31268.742897792887,27139.808390535938,0.5900311526479751,0.0021176403478198134
06073017104,1675,2718,15688.694672074353,11317.338162064281,0.61626195732156,0.00154187107415398
06073017106,2459,3464,46806.662909618346,57366.801858815044,0.7098729792147807,0.0014916212075480662
06073017107,1547,2142,8110.420265888158,4635.5817111815295,0.7222222222222222,0.0012406875503086496
06073017108,2398,3479,21256.640274942027,7662.900379708242,0.6892785283127335,0.0014554504653741718
06073017109,2721,4515,58645.79965077927,22363.429753974928,0.6026578073089701,0.0024784363057540307
06073017110,4658,7418,119666.66974621448,108159.01553015955,0.6279320571582637,0.001399678344406975
06073017200,2838,3762,62084.4227233673,17886.013617760364,0.7543859649122807,0.0036675496715304705
06073017303,1589,2193,17290.675437218797,23654.25300948809,0.724578203374373,0.0010130212747704458
06073017304,2786,4761,72508.56884175127,41968.93968089725,0.5851711825246797,0.0025648313052738163
06073017305,1796,2422,22887.445607486996,10430.058850158443,0.7415359207266722,0.0029239628269221623
06073017306,1640,2149,23258.469526334753,12106.687853955524,0.7631456491391345,0.0035095137844189145
06073017401,3386,4669,69496.03200266072,60614.73933167653,0.7252088241593488,0.0017255876462975946
06073017403,2380,3930,41372.12331741207,20408.163265306124,0.6055979643765903,0.0021940868508026376
06073017404,2473,5083,50884.60010532054,68966.1034173742,0.48652370647255555,0.0013376206685111775
06073017501,1559,2496,22264.76104248852,14930.017276263154,0.6245993589743589,0.0026388692451634007
06073017502,1329,2877,16996.517031439103,23654.25300948809,0.4619395203336809,0.0014436141373642569
06073017601,2772,4386,47486.25751794607,33037.758335566,0.6320109439124487,0.0017824886439531907
06073017603,1137,1930,8377.60183294685,7769.69909738454,0.589119170984456,0.001525152139684486
06073017604,2736,5210,45504.75328202806,38315.980081484835,0.5251439539347409,0.0012871349190120833
06073017701,2316,3768,48298.88859119927,31078.79638953816,0.6146496815286624,0.002574866304069271
06073017702,1647,2579,18558.586857105904,18048.983287294097,0.638619620007755,0.0016835323534569655
06073017801,2249,4581,55743.38744098817,69606.15663196017,0.4909408426107837,0.001856834275241526
06073017808,3267,4724,47747.89589896619,32597.25981836827,0.6915749364944962,0.0014409911607129447
06073017809,868,1677,4751.619072255429,5866.908103214125,0.5175909361955874,0.0011306899648725012
06073017810,2191,3723,66439.8887667335,32159.717667057765,0.5885038947085683,0.003989818570494235
06073017811,3224,5382,55461.79359022921,62728.1713953123,0.5990338164251208,0.0011376237003576616
06073017813,2008,3254,23610.277066915496,21642.076477490045,0.6170866625691457,0.001451484043063855
06073017900,2e3,5025,49169.53834498942,77179.25739784368,0.39800995024875624,0.0014630696847330853
06073018000,1519,2787,23641.318908731446,20408.163265306124,0.5450304987441693,0.0022631737663575445
06073018100,1689,4555,36174.83208765624,35973.06011585258,0.370801317233809,0.0015051440290206766
06073018200,1035,4697,23772.507644977413,113419.49908075499,0.22035341707472855,0.0013271650886620028
06073018300,679,1978,10769.671381454347,18377.13990077697,0.34327603640040444,0.0021991496798329825
06073018400,878,2405,12662.48464075535,19379.347936549,0.3650727650727651,0.0017426690768704998
06073018504,2097,5213,65493.851682818895,54775.91670439113,0.4022635718396317,0.0020838809207547504
06073018507,1540,6272,28261.379699004996,76169.2889016177,0.24553571428571427,6.016907687628333e-4
06073018509,437,2934,5533.947395164495,25367.097495403774,0.14894342194955693,5.774854197830222e-4
06073018510,433,2124,3221.6997256122913,23841.612697591485,0.20386064030131826,9.337588217434927e-4
06073018511,622,3572,7305.919198824844,25755.859609574924,0.17413213885778275,5.113924195948442e-4
06073018512,941,3279,9029.110965345848,25173.82507552591,0.2869777371149741,6.469487270985019e-4
06073018513,2346,6034,61166.84066111733,64877.81894106669,0.3887968180311568,0.0014106264133426907
06073018514,1988,5800,38347.39146903668,47098.23449524671,0.3427586206896552,9.754496834951485e-4
06073018515,1730,3646,28624.64315739877,24408.12631073253,0.47449259462424576,0.001739920945849428
06073018516,677,2615,7590.469415471031,19379.347936549,0.25889101338432124,9.200599876041737e-4
06073018517,814,3621,11117.413918940143,43476.686283386145,0.2247997790665562,6.803360584042669e-4
06073018518,241,2326,2625.9919993348176,12647.702811319186,0.10361134995700774,4.602750332139719e-4
06073018519,427,3481,7713.897691263015,27946.896277750573,0.12266590060327492,6.018953211106804e-4
06073018601,1073,3483,10118.531794791254,19210.465535240808,0.30806775768016076,6.837977632554943e-4
06073018603,654,3869,15438.881754603151,108559.23356214375,0.16903592659601965,0.001238597167859397
06073018608,873,2217,10865.383727053519,10554.595763158137,0.39377537212449254,0.0018776462036526455
06073018609,590,4191,8711.671178204193,46834.748385547064,0.14077785731329037,4.431375547895531e-4
06073018610,935,4648,8627.045204682145,38315.980081484835,0.2011617900172117,3.275587706246848e-4
06073018611,2663,5728,81269.38960283072,63033.04662743322,0.464909217877095,0.002061731889017526
06073018612,810,2479,7657.726739405585,23841.612697591485,0.32674465510286405,0.001660272493790922
06073018613,643,2219,9553.126818857918,50045.36173908223,0.2897701667417756,0.002793538204977591
06073018614,875,4433,24820.53935200155,72522.98112545154,0.19738326189939093,0.0011192552878919698
06073018700,2400,11447,152064.74441293042,824839.3861845328,0.20966192015375207,0.0014372102528176112
06073018801,886,2731,14030.173409336572,10679.871767629642,0.32442328817283045,0.0017304219904650715
06073018802,2965,6846,48008.79518851452,59423.32387912159,0.43309962021618464,7.865211206807728e-4
06073018803,1568,3590,17767.019890799234,23281.75090769671,0.43676880222841225,0.001033948404137549
06073018903,701,3386,10436.710673404716,27744.0156687392,0.20702894270525693,8.06592072619204e-4
06073018904,706,3689,11440.766437856264,30439.112720688092,0.19137977771753864,7.587705574584157e-4
06073018905,518,3818,5602.682902042664,42971.147716669286,0.1356731272917758,4.3860924168159424e-4
06073018906,959,3968,15138.810617048994,52244.89795918367,0.24168346774193547,7.676799464417985e-4
06073019001,1800,4804,38491.144760303396,68329.00656867547,0.37468776019983346,0.0012521818146641291
06073019002,284,1316,1412.4038026256223,8993.265028963146,0.21580547112462006,0.0010573847674697884
06073019101,1237,4412,19089.993625336054,28765.80962851415,0.2803717135086129,8.64532190367229e-4
06073019103,1725,4155,55850.925250136264,81285.6496152105,0.4151624548736462,0.0024235681854290238
06073019105,1968,4867,34356.66706700788,184717.06654594836,0.40435586603657286,0.0027254066318410505
06073019106,1511,5723,31548.11947413642,51967.369111519656,0.26402236589201467,8.526186626451001e-4
06073019107,249,1335,1544.7011760793043,6054.637337053427,0.18651685393258427,7.485414031691082e-4
06073019203,586,1985,4281.556896185364,12240.832956088729,0.29521410579345087,8.158801985742305e-4
06073019205,422,4171,5597.8788074759095,41968.93968089725,0.10117477823064014,2.970741538747403e-4
06073019206,803,3417,16311.009691336923,25367.097495403774,0.2350014632718759,0.0012769986324970696
06073019207,1496,6867,32205.910884045785,80593.85999759795,0.21785350225717198,6.018555751512094e-4
06073019208,857,2504,11053.85205236463,20408.163265306124,0.3422523961661342,0.0013817041455208027
06073019301,1754,4969,30571.040548405872,61214.88160678485,0.35298852887905013,9.292311916797574e-4
06073019302,1899,5504,44624.86488484031,69285.76047893126,0.3450218023255814,0.0012008010064863148
06073019303,1548,4667,29950.203712086917,102244.43602701378,0.33169059352903363,0.0018915205213609833
06073019403,700,3626,9852.089319204368,74833.0115205883,0.19305019305019305,9.614476290578514e-4
06073019404,235,2122,2157.408006208368,17562.29155310834,0.11074458058435438,4.312830849716319e-4
06073019405,359,2339,6368.751212571946,15682.042848828076,0.15348439504061565,0.0010965835776013482
06073019406,710,3254,10826.950970519489,19210.465535240808,0.21819299323909036,9.361439908364989e-4
06073019501,109,1956,1282.6932493232694,13622.934008370212,0.05572597137014315,3.2420532115154805e-4
06073019502,113,2988,1789.7099989837493,34829.31606322927,0.03781793842034806,1.9487781942408193e-4
06073019503,469,3518,6627.802773440748,45788.194861466545,0.13331438317225697,4.697696819251995e-4
06073019601,809,4435,18194.21476150442,54491.73603348085,0.18241262683201803,8.328257350984478e-4
06073019602,995,3698,11683.927532081187,51967.369111519656,0.26906435911303406,0.0011294996348360708
06073019701,1011,4704,20325.7545661995,51967.369111519656,0.2149234693877551,8.100860379770333e-4
06073019702,847,3546,9712.770576768507,10430.058850158443,0.23886068809926678,7.251157482352263e-4
06073019803,1490,3412,16920.021064106946,31078.79638953816,0.43669402110199296,9.442951804412944e-4
06073019804,1582,3328,20096.266664203027,10554.595763158137,0.4753605769230769,0.0015991273386934508
06073019805,904,2934,16276.272392161936,39757.20845151098,0.30811179277436945,0.0014523105478524132
06073019806,3937,7910,120706.57144704871,134816.1971896047,0.497724399494311,0.0013954173425381252
06073019808,1917,3889,37179.2573978437,29806.080875084306,0.4929287734636153,0.0019793954623253387
06073019809,1282,3064,16391.94020749993,11188.366700233737,0.41840731070496084,0.0015373993190608967
06073019902,453,2803,4559.824835321181,25951.349303868225,0.16161255797359972,4.940951769412224e-4
06073019903,1159,3703,12935.209393852607,44753.46680093495,0.3129894679989198,0.0012630617522507571
06073019904,1986,4980,48305.17086870964,88366.14591513382,0.39879518072289155,0.0013810918952820667
06073019905,963,3006,10102.641328147374,29596.54844282666,0.3203592814371258,7.818854986072156e-4
06073020013,5747,9058,203044.3177723783,72195.93314917639,0.634466769706337,0.0021205066791051257
06073020014,3448,5720,79178.13028334918,55346.49532062712,0.6027972027972028,0.0018053199567247072
06073020015,1985,3583,27058.13878290112,18542.326844726118,0.5540050237231371,0.001664377903927744
06073020016,4309,6476,90211.28777450319,38315.980081484835,0.6653798641136504,0.0017465457096723315
06073020017,354,2237,4164.780443639656,18874.918007039843,0.15824765310683953,7.378065593578428e-4
06073020018,560,5578,11444.461895215307,101856.04345857856,0.10039440659734672,3.348275037487666e-4
06073020019,1478,5366,25946.91475503737,34829.31606322927,0.2754379426015654,8.09355677455483e-4
06073020020,2161,4893,39220.25849724227,40243.53063996082,0.4416513386470468,0.0013103016534520406
06073020021,860,3765,14170.970334716048,33037.758335566,0.22841965471447542,8.780959383320507e-4
06073020022,1848,5407,35085.78080394675,89817.72156576527,0.3417791751433327,8.412299273728243e-4
06073020023,633,2863,8989.569571604106,25755.859609574924,0.22109675165909884,9.431186802660303e-4
06073020024,706,3335,8921.20361046184,18212.69204829963,0.21169415292353824,7.287222189802238e-4
06073020025,1104,3224,15170.591550336747,36435.731377204575,0.3424317617866005,0.0010484867187758996
06073020026,1277,3084,14379.394129765986,30651.60151883297,0.4140726329442283,9.593034342810638e-4
06073020027,6220,10361,157555.45495699413,94243.40129895325,0.6003281536531223,0.001151284016757477
06073020028,109,2208,991.121663694903,22728.540941048217,0.049365942028985504,2.1465730519134855e-4
06073020029,660,3834,10594.87624837169,39273.84262894836,0.17214397496087636,6.415876059897875e-4
06073020103,2619,7733,51005.44156096118,81980.39559871027,0.33867839130997024,6.956945578555442e-4
06073020105,917,2700,7097.495403774909,17082.251642168867,0.3396296296296296,7.033041107552363e-4
06073020106,606,2451,17871.970879796012,33259.11623137258,0.24724602203182375,0.0026365513641828054
06073020107,641,2632,6487.0058480612715,18708.252880147076,0.24354103343465044,7.762449010516508e-4
06073020108,380,3374,5891.6676675197,25755.859609574924,0.11262596324836989,4.888462150354387e-4
06073020109,463,3807,10407.516560268288,46309.99344056319,0.1216180719726819,6.708328485427255e-4
06073020202,306,3872,4259.75369776702,38315.980081484835,0.07902892561983471,2.68166058212691e-4
06073020206,306,3459,11271.884036548074,47893.127373176525,0.08846487424111014,9.107698562611705e-4
06073020207,146,2822,2297.8353858519413,38315.980081484835,0.0517363571934798,2.756609745746958e-4
06073020208,216,1584,1699.1712936872348,15379.015345386684,0.13636363636363635,7.911918743667747e-4
06073020209,355,3624,3338.1066324220956,50590.811245276745,0.09795805739514349,2.911334433873453e-4
06073020210,634,3262,7535.407100821317,22545.615801775668,0.19435928877988964,6.281325119092233e-4
06073020211,400,4160,7011.391247309245,86210.95518334086,0.09615384615384616,4.5121001235200013e-4
06073020213,154,2111,961.927550558476,10932.641050988072,0.0729512079583136,2.0280077681769258e-4
06073020214,408,3134,4658.124001071683,69606.15663196017,0.1301850670070198,5.943642692910494e-4
06073020304,1856,4579,35477.12973826923,28972.38569488456,0.4053286743830531,0.0014650100046670522
06073020305,1203,4199,27925.09307933223,49232.73066582903,0.2864967849487973,0.0013546160935619402
06073020306,2065,5964,38740.9576777746,78536.22934008371,0.34624413145539906,8.244650649216456e-4
06073020307,1570,5078,37314.51113718462,35284.59640986318,0.30917684127609296,0.0013162776210678875
06073020308,563,3881,8793.340785839007,75834.11091915263,0.14506570471527958,6.897548277641983e-4
06073020309,652,2763,10110.771334337263,31942.05522861023,0.2359753890698516,0.0010914216933577243
06073020401,859,1833,5020.278822257739,3695.457359041398,0.4686306601200218,0.001252631286102711
06073020403,779,2900,9991.777607376132,37135.281455271106,0.26862068965517244,8.69465436572382e-4
06073020404,1419,3537,14861.281769384983,30016.35239881376,0.4011874469889737,8.0174364159731e-4
06073020405,1389,2520,14325.809998059884,15988.026718156705,0.5511904761904762,0.0014910041187003538
06073020500,442,3032,5843.996267588067,34151.938729316986,0.145778364116095,5.567506511658963e-4
06073020601,287,3502,2338.8549625373007,29387.755102040814,0.0819531696173615,2.068029812256572e-4
06073020602,853,4009,9465.174933712733,62120.638205485906,0.2127712646545273,7.639008480306552e-4
06073020705,981,3473,16133.997283838842,35284.59640986318,0.2824647279009502,0.001104217239096593
06073020706,2201,4514,47709.46314243216,34829.31606322927,0.48759415152857777,0.0019350452329533192
06073020707,730,3224,16603.689914173003,24408.12631073253,0.22642679900744417,0.0014770105258983361
06073020708,990,2435,13438.161140418139,16923.716521465984,0.406570841889117,0.0017946145317258098
06073020709,2081,5381,33325.63446383533,43476.686283386145,0.386731090875302,9.2637096857694e-4
06073020710,792,1253,3873.208858011289,1375.0796832993042,0.6320830007980845,0.0021170736966279534
06073020801,1486,3903,18398.204007723503,60914.44092349479,0.38073276966436076,0.0017874006756160954
06073020805,350,2403,7818.848680259792,22363.429753974928,0.14565126924677488,0.0012718919539856646
06073020806,592,3734,11004.332923753474,37605.34363134117,0.15854311730048207,7.214562180556853e-4
06073020807,486,1998,3409.428959451594,10183.202298574475,0.24324324324324326,7.031347225017893e-4
06073020809,783,5691,20743.710793507078,210650.3081087573,0.13758566157090144,7.63606221857872e-4
06073020810,1143,3662,16469.175266303893,17723.78303969845,0.3121245221190606,0.0010993456856848499
06073020811,1462,4228,14522.038783824984,24408.12631073253,0.3457899716177862,6.491134656432376e-4
06073020902,400,1607,4703.208580851987,14634.38068753984,0.24891101431238333,0.0014701203193850042
06073020903,337,2438,2714.313430215907,18708.252880147076,0.13822805578342903,3.9652032058494214e-4
06073020904,548,1597,9229.035208469988,26344.545966870224,0.3431433938634941,0.0024023729970408074
06073021000,616,2175,19538.991694459586,71219.22376918174,0.2832183908045977,0.005337915149610301
06073021100,1312,5126,80441.60715440544,229467.20743526018,0.25595005852516584,0.00248932180834444
06073021202,511,2133,6773.773339122883,14930.017276263154,0.23956868260665728,0.001300504839573283
