tract,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
06079012503,under18,6422,78195.87771731599,1494,10060.882659990206,0.23263780753659297,3.465603457660743e-4
06079012503,over65,6422,78195.87771731599,957,6536.89452240833,0.14901899719713485,2.0060489454357054e-4
06079012505,under18,5145,55060.83646677322,989,11188.366700233737,0.1922254616132167,3.458058087849927e-4
06079012505,over65,5145,55060.83646677322,765,3265.3061224489793,0.14868804664723032,1.6933981740978083e-4
06079012600,under18,7818,125604.53063072216,1721,33927.62446762317,0.22013302634944998,4.5550554876962337e-4
06079012600,over65,7818,125604.53063072216,1362,22001.274932788867,0.17421335379892555,2.975917241149194e-4
06079012702,under18,7056,63033.04662743322,1357,22181.98279764599,0.19231859410430838,3.9870971283182175e-4
06079012702,over65,7056,63033.04662743322,1315,23654.25300948809,0.18636621315192745,4.3113478552892745e-4
06079012704,under18,9434,126035.79050452232,1987,35056.58669081033,0.21062115751536994,3.310714701789737e-4
06079012704,over65,9434,126035.79050452232,2309,25367.097495403774,0.24475302098791604,3.6985414634617674e-4
06079012800,under18,200,3335.1502665348617,12,72.4309642372114,0.06,0.0021109376299184228
06079012800,over65,200,3335.1502665348617,25,178.8601361776037,0.125,0.0057742964773052725
06079012900,under18,4978,98012.76780517549,1209,29179.700852726783,0.2428686219365207,9.442269700829028e-4
06079012900,over65,4978,98012.76780517549,788,5058.711578791771,0.15829650462032946,3.0325050481013214e-4
06079013000,under18,2879,108159.01553015955,526,19210.465535240808,0.18270232719694338,0.002753265421337561
06079013000,over65,2879,108159.01553015955,699,11708.687096386766,0.24279263633205975,0.002181838171739293
06079990000,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
06079990000,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
06081600100,under18,5445,89453.71901589971,1117,22363.429753974928,0.2051423324150597,6.273239183030919e-4
06081600100,over65,5445,89453.71901589971,844,11447.048715366636,0.15500459136822772,4.585904672654588e-4
06081600200,under18,4354,68647.18544728891,785,9460.370839145979,0.1802939825447864,6.167439930451647e-4
06081600200,over65,4354,68647.18544728891,745,5233.137166138524,0.1711070280202113,3.8206690414931225e-4
06081600300,under18,3685,40487.80037139346,607,3196.2010698349054,0.16472184531886025,3.162749089135433e-4
06081600300,over65,3685,40487.80037139346,685,3769.7360519581302,0.18588873812754408,3.806385657781427e-4
06081600401,under18,3482,4e4,518,6835.117931282971,0.14876507754164273,4.907387825864875e-4
06081600401,over65,3482,4e4,631,3844.753836346671,0.18121769098219415,4.254544746035648e-4
06081600402,under18,5090,47893.127373176525,727,10306.261028630557,0.14282907662082514,3.6008948087921705e-4
06081600402,over65,5090,47893.127373176525,873,8878.33630509696,0.17151277013752456,2.883068184189388e-4
06081600500,under18,8231,246064.24552618695,1294,35056.58669081033,0.15721054549872435,6.07210196573297e-4
06081600500,over65,8231,246064.24552618695,1120,10430.058850158443,0.13607095128173977,2.211978516836639e-4
06081600600,under18,5640,86210.95518334086,865,15682.042848828076,0.15336879432624115,4.292474559707521e-4
06081600600,over65,5640,86210.95518334086,901,10932.641050988072,0.15975177304964538,4.128564601036047e-4
06081600700,under18,7724,199094.98249277077,1421,44753.46680093495,0.18397203521491456,6.371914794983458e-4
06081600700,over65,7724,199094.98249277077,1140,24218.549348213706,0.14759192128430865,4.786360344955096e-4
06081600800,under18,7150,165889.08084736837,1109,14930.017276263154,0.1551048951048951,3.701090237015446e-4
06081600800,over65,7150,165889.08084736837,779,22728.540941048217,0.10895104895104896,4.0607135079272455e-4
06081600900,under18,3922,28354.874770188748,583,3844.753836346671,0.14864864864864866,2.906820089815213e-4
06081600900,over65,3922,28354.874770188748,885,4802.616383810202,0.22565017848036717,4.0608216570593524e-4
06081601000,under18,6896,104197.48524126716,1250,17082.251642168867,0.1812645011600928,4.312044776847955e-4
06081601000,over65,6896,104197.48524126716,1073,11447.048715366636,0.15559744779582366,2.9376054748875025e-4
06081601100,under18,6405,68011.5667815338,1274,22545.615801775668,0.1989071038251366,4.839799051524604e-4
06081601100,over65,6405,68011.5667815338,1175,8993.265028963146,0.1834504293520687,2.750127609401174e-4
06081601200,under18,6756,95366.45079036594,944,9578.995020371209,0.13972764949674363,2.5065788201437424e-4
06081601200,over65,6756,95366.45079036594,975,5960.403174397871,0.14431616341030196,1.7410165217822111e-4
06081601300,under18,8509,192638.27939505363,2286,92756.34925767501,0.26865671641791045,0.0010890752801486952
06081601300,over65,8509,192638.27939505363,924,12784.804279339622,0.10859090374897168,2.07952364076631e-4
06081601400,under18,7427,126467.78946979427,1126,18542.326844726118,0.1516089942103137,3.888523815333286e-4
06081601400,over65,7427,126467.78946979427,1388,16923.716521465984,0.1868856873569409,3.8688607958949355e-4
06081601501,under18,5648,58243.733890115574,842,16452.54570818821,0.14907932011331446,4.7517696214917555e-4
06081601501,over65,5648,58243.733890115574,1042,6936.0039171848,0.1844900849858357,2.79575201624301e-4
06081601502,under18,5520,81632.6530612245,1097,24981.291747119853,0.19873188405797101,7.140458352113348e-4
06081601502,over65,5520,81632.6530612245,887,13340.601066139447,0.16068840579710145,3.6864575511113434e-4
06081601601,under18,2883,14051.976607754917,509,1609.7412255984327,0.17655220256677073,2.4637000915875886e-4
06081601601,over65,2883,14051.976607754917,435,1286.3887066823108,0.15088449531737774,1.9325769358311253e-4
06081601603,under18,5969,57366.801858815044,864,10060.882659990206,0.14474786396381303,2.486442597352616e-4
06081601603,over65,5969,57366.801858815044,1372,8314.779057843145,0.22985424694253645,3.1843863920025473e-4
06081601604,under18,2701,21285.834388078456,317,3477.0558291220514,0.1173639392817475,4.3641994223996163e-4
06081601604,over65,2701,21285.834388078456,304,3920.510712207019,0.11255090707145501,5.004341784206632e-4
06081601605,under18,6186,44753.46680093495,1017,10679.871767629642,0.1644034917555771,2.474809185440395e-4
06081601605,over65,6186,44753.46680093495,1177,13481.397991518923,0.1902683478823149,3.0996305519377106e-4
06081601700,under18,4434,44496.63251448158,860,5774.152123502185,0.19395579612088407,3.788366958025662e-4
06081601700,over65,4434,44496.63251448158,685,4553.173012074907,0.15448804691023907,2.8560797231689465e-4
06081601800,under18,7168,58832.05070167496,1607,20234.846315167084,0.22419084821428573,3.362744595271258e-4
06081601800,over65,7168,58832.05070167496,1292,7662.900379708242,0.18024553571428573,1.8634139668892346e-4
06081601901,under18,4634,50590.811245276745,957,11317.338162064281,0.206517047906776,4.2654813707762747e-4
06081601901,over65,4634,50590.811245276745,704,4972.607422326105,0.1519205869659042,2.859387670888218e-4
06081601902,under18,5508,108559.23356214375,819,7662.900379708242,0.14869281045751634,3.316986999036591e-4
06081601902,over65,5508,108559.23356214375,845,8764.146672702582,0.15341321713870734,3.7310076936523457e-4
06081602000,under18,8166,121756.45088275237,1593,13340.601066139447,0.19507714915503307,2.6954252806342036e-4
06081602000,over65,8166,121756.45088275237,1169,23281.75090769671,0.14315454322801863,3.1171956063674337e-4
06081602100,under18,3139,36435.731377204575,705,14051.976607754917,0.22459381968779865,0.00123958931816629
06081602100,over65,3139,36435.731377204575,324,2134.4961705823116,0.10321758521822236,2.5602309234863696e-4
06081602200,under18,8436,165394.25910699271,2207,39515.15599449377,0.26161688003793265,7.143190781745432e-4
06081602200,over65,8436,165394.25910699271,869,25561.109006753446,0.1030109056424846,3.3451420074667016e-4
06081602300,under18,4064,69606.15663196017,898,12784.804279339622,0.22096456692913385,9.79853140338046e-4
06081602300,over65,4064,69606.15663196017,554,8878.33630509696,0.13631889763779528,6.158729342452726e-4
06081602400,under18,7369,90182.46320710267,1139,16923.716521465984,0.15456642692359887,2.719815718419179e-4
06081602400,over65,7369,90182.46320710267,1353,24029.711477166693,0.1836070023069616,3.86531993568298e-4
06081602500,under18,5567,76841.86214096323,960,14930.017276263154,0.1724447637865996,4.080138168882256e-4
06081602500,over65,5567,76841.86214096323,1203,16452.54570818821,0.21609484462008263,6.466558851543941e-4
06081602600,under18,8017,87285.22463761421,1336,16923.716521465984,0.16664587751029064,2.2559849661705128e-4
06081602600,over65,8017,87285.22463761421,1250,5866.908103214125,0.15591867282025695,1.2429722434546334e-4
06081602700,under18,6234,63645.01436609049,1152,5410.519119372511,0.18479307025986524,1.9514569538509478e-4
06081602700,over65,6234,63645.01436609049,771,1862.8800546927691,0.12367661212704524,7.298473914613677e-5
06081602800,under18,4829,26939.88414741179,904,4310.381463585887,0.18720231932077033,2.2532816770319493e-4
06081602800,over65,4829,26939.88414741179,755,4230.929130366496,0.15634706978670532,1.5319536594068727e-4
06081602900,under18,3860,14051.976607754917,749,7346.938775510203,0.19404145077720208,4.575862817257289e-4
06081602900,over65,3860,14051.976607754917,426,3060.208239022182,0.11036269430051814,1.9390159653741922e-4
06081603000,under18,4315,20582.219306916973,742,3265.3061224489793,0.1719582850521437,2.080599584883966e-4
06081603000,over65,4315,20582.219306916973,559,2424.5895732670615,0.12954808806488993,1.4877176315344846e-4
06081603100,under18,3408,27340.471725131883,720,6936.0039171848,0.2112676056338028,4.921182130887435e-4
06081603100,over65,3408,27340.471725131883,444,1810.774105930285,0.13028169014084506,1.958620430765761e-4
06081603200,under18,3739,34376.992082482604,700,5321.458597019614,0.18721583311045734,4.668317391385785e-4
06081603200,over65,3739,34376.992082482604,531,3196.2010698349054,0.14201658197378977,2.7821938297521487e-4
06081603300,under18,6786,48694.672074352595,1448,13481.397991518923,0.2133804892425582,2.446106280735864e-4
06081603300,over65,6786,48694.672074352595,1204,5321.458597019614,0.17742410845859122,1.4884612045076303e-4
06081603400,under18,5970,41225.04411452223,1239,25755.859609574924,0.20753768844221104,6.728286591155024e-4
06081603400,over65,5970,41225.04411452223,1179,9939.302112877745,0.19748743718592965,2.3376155767369032e-4
06081603700,under18,5592,44240.53731950001,840,4802.616383810202,0.15021459227467812,1.8550663699872574e-4
06081603700,over65,5592,44240.53731950001,1052,9578.995020371209,0.18812589413447783,2.5625659374563903e-4
06081603801,under18,2355,28354.874770188748,303,2484.8255282194364,0.1286624203821656,5.326720754814764e-4
06081603801,over65,2355,28354.874770188748,288,2023.63244981107,0.12229299363057325,4.413423925535843e-4
06081603802,under18,5026,22912.20517179257,870,3549.1172476233587,0.17309988062077197,1.6767756653427246e-4
06081603802,over65,5026,22912.20517179257,1057,2365.0927097864947,0.21030640668523676,1.3374431068939938e-4
06081603900,under18,5833,54775.91670439113,1122,9225.339751110947,0.1923538487913595,3.3071025012559315e-4
06081603900,over65,5833,54775.91670439113,807,11840.614924104546,0.1383507629007372,3.171933913800599e-4
06081604000,under18,3285,21108.821980580367,754,5774.152123502185,0.2295281582952816,4.3202438569740753e-4
06081604000,over65,3285,21108.821980580367,510,3196.2010698349054,0.1552511415525114,3.433331482770539e-4
06081604101,under18,8299,61516.06138154674,1766,10679.871767629642,0.21279672249668635,1.9551044735304635e-4
06081604101,over65,8299,61516.06138154674,637,10183.202298574475,0.07675623569104711,1.425917562863585e-4
06081604102,under18,2866,15530.159551371476,294,533.6240426455779,0.10258199581297976,8.486153742462439e-5
06081604102,over65,2866,15530.159551371476,418,1466.7270258035312,0.14584787159804605,2.1878354270905273e-4
06081604200,under18,4113,41720.23540063377,1013,17401.539157990042,0.2462922441040603,8.790564630181896e-4
06081604200,over65,4113,41720.23540063377,372,4553.173012074907,0.09044493070751276,2.4897718800552667e-4
06081604400,under18,4966,41968.93968089725,900,13765.209116693304,0.18123238018525978,5.022770190484774e-4
06081604400,over65,4966,41968.93968089725,694,11973.281843294131,0.13975030205396696,4.5227491708313953e-4
06081604500,under18,3770,10306.261028630557,704,2861.762178841659,0.18673740053050397,1.7606357793364944e-4
06081604500,over65,3770,10306.261028630557,945,3477.0558291220514,0.2506631299734748,1.9907920181258662e-4
06081604600,under18,2994,8993.265028963146,660,1117.8758511100227,0.22044088176352705,1.734593894840951e-4
06081604600,over65,2994,8993.265028963146,594,1158.8954277953824,0.19839679358717435,1.6877240564559963e-4
06081604700,under18,2735,8650.696131780009,492,1862.8800546927691,0.17989031078610604,2.1161649491042192e-4
06081604700,over65,2735,8650.696131780009,642,1513.6593342633566,0.23473491773308958,2.6607713769666443e-4
06081604800,under18,4944,46309.99344056319,884,12375.717149693739,0.17880258899676377,4.457353474498498e-4
06081604800,over65,4944,46309.99344056319,830,3695.457359041398,0.16788025889967637,2.0458291798080422e-4
06081604900,under18,3329,15834.66523775649,642,2134.4961705823116,0.192850705917693,2.45745373750423e-4
06081604900,over65,3329,15834.66523775649,791,3997.0066795391763,0.23760889155902673,2.799987278346385e-4
06081605000,under18,8446,68329.00656867547,1987,14341.700464703761,0.23525929434051623,2.540621424306181e-4
06081605000,over65,8446,68329.00656867547,1617,20932.548664554095,0.19145157470992186,2.583312410921746e-4
06081605100,under18,3168,20408.163265306124,766,5774.152123502185,0.24179292929292928,4.564478559306596e-4
06081605100,over65,3168,20408.163265306124,364,2134.4961705823116,0.1148989898989899,2.3952436782456672e-4
06081605200,under18,3718,13765.209116693304,1168,2797.0916750584342,0.314147391070468,3.006151442887237e-4
06081605200,over65,3718,13765.209116693304,545,1561.3307341949908,0.14658418504572351,1.3434365410511888e-4
06081605300,under18,4587,38078.362173298476,1070,9578.995020371209,0.23326793110965774,3.5678701344727553e-4
06081605300,over65,4587,38078.362173298476,679,4471.503404440091,0.14802703291911926,2.521736256571381e-4
06081605400,under18,6018,60017.55342245545,1415,22001.274932788867,0.2351279494848787,5.158777387625379e-4
06081605400,over65,6018,60017.55342245545,517,8204.284882807808,0.08590893984712529,2.1430486914514392e-4
06081605500,under18,5516,53925.59196607569,939,15078.944207832521,0.17023205221174764,4.442293882045241e-4
06081605500,over65,5516,53925.59196607569,715,9578.995020371209,0.12962291515591007,2.8504761888541484e-4
06081605600,under18,5970,28354.874770188748,1598,7985.513807152557,0.26767169179229483,1.6705357955107707e-4
06081605600,over65,5970,28354.874770188748,1390,4802.616383810202,0.23283082077051925,1.7787821193454163e-4
06081605700,under18,5466,29387.755102040814,1368,7662.900379708242,0.2502744237102086,1.94868987004378e-4
06081605700,over65,5466,29387.755102040814,1133,4471.503404440091,0.20728137577753383,1.9192472725701663e-4
06081605800,under18,2766,12647.702811319186,653,7037.628994558438,0.23608098336948663,8.277246076253446e-4
06081605800,over65,2766,12647.702811319186,589,2078.6947644607862,0.21294287780187998,3.466586393112996e-4
06081605900,under18,5804,131268.55812492492,956,12922.644838831866,0.16471399035148174,4.89338269980221e-4
06081605900,over65,5804,131268.55812492492,744,6835.117931282971,0.12818745692625774,2.6693626427042624e-4
06081606000,under18,5343,102244.43602701378,1321,12106.687853955524,0.24723937862623993,6.430167060647911e-4
06081606000,over65,5343,102244.43602701378,579,11577.498360140797,0.10836608646827625,3.6349124965858837e-4
06081606100,under18,4824,84082.37174453304,1167,19890.42968930442,0.24191542288557213,0.0010661859807916316
06081606100,over65,4824,84082.37174453304,463,3997.0066795391763,0.09597844112769485,2.0504347622389492e-4
06081606200,under18,8105,241860.66278027737,2133,59127.31774466237,0.2631708821714991,0.0011550790142215125
06081606200,over65,8105,241860.66278027737,816,9939.302112877745,0.10067859346082665,1.8862310532853792e-4
06081606300,under18,4421,35056.58669081033,779,8204.284882807808,0.17620447862474553,3.640705856805276e-4
06081606300,over65,4421,35056.58669081033,1104,8426.012324350293,0.24971725853879212,5.429503693391327e-4
06081606400,under18,5108,61214.88160678485,892,17401.539157990042,0.17462803445575567,5.953930105245379e-4
06081606400,over65,5108,61214.88160678485,1112,15988.026718156705,0.21769772905246673,5.015744725597995e-4
06081606500,under18,3548,10183.202298574475,951,1658.8908084736836,0.2680383314543405,1.8989836644682205e-4
06081606500,over65,3548,10183.202298574475,692,1708.7794828207427,0.19503945885005636,1.6651587655380762e-4
06081606600,under18,3820,33259.11623137258,912,9818.46065723709,0.2387434554973822,5.429362543511321e-4
06081606600,over65,3820,33259.11623137258,506,4390.572888277085,0.1324607329842932,3.4087142708141556e-4
06081606700,under18,2502,7346.938775510203,526,923.8643397603495,0.21023181454836132,1.99453554348136e-4
06081606700,over65,2502,7346.938775510203,590,923.8643397603495,0.23581135091926458,2.1284419537995533e-4
06081606800,under18,3375,12106.687853955524,686,2134.4961705823116,0.20325925925925925,2.3130213005054422e-4
06081606800,over65,3375,12106.687853955524,611,2191.0366681756454,0.18103703703703702,2.271891318398023e-4
06081606900,under18,2560,8993.265028963146,618,3127.8351086926396,0.24140625,0.00039729840158034036
06081606900,over65,2560,8993.265028963146,519,781.9587771731599,0.202734375,1.7571914716503964e-4
06081607000,under18,3497,16765.920492234916,662,3844.753836346671,0.18930511867314842,2.6526459621651314e-4
06081607000,over65,3497,16765.920492234916,723,5960.403174397871,0.2067486416928796,4.287954885668077e-4
06081607100,under18,3095,32159.717667057765,799,5960.403174397871,0.25815831987075927,8.45984915250449e-4
06081607100,over65,3095,32159.717667057765,528,2669.9679419074105,0.17059773828756059,3.7644030838396384e-4
06081607200,under18,4622,48159.56984876341,782,9698.358293068246,0.1691908264820424,3.894495145834649e-4
06081607200,over65,4622,48159.56984876341,805,16452.54570818821,0.174167027260926,7.017622681209438e-4
06081607300,under18,3728,10932.641050988072,755,1286.3887066823108,0.2025214592274678,1.2482316422701776e-4
06081607300,over65,3728,10932.641050988072,695,1609.7412255984327,0.18642703862660945,1.4316505261654358e-4
06081607400,under18,4895,42971.147716669286,989,4635.5817111815295,0.2020429009193054,2.666714498400484e-4
06081607400,over65,4895,42971.147716669286,843,5682.135235262054,0.1722165474974464,2.903296793713286e-4
06081607500,under18,4413,25173.82507552591,1075,6536.89452240833,0.2435984590981192,2.589569234715763e-4
06081607500,over65,4413,25173.82507552591,378,2023.63244981107,0.08565601631543168,1.133956610037911e-4
06081607600,under18,3662,46572.00136731922,955,10554.595763158137,0.2607864554888039,0.0010232429626271947
06081607600,over65,3662,46572.00136731922,534,4887.242357332249,0.1458219552157291,4.382881757738678e-4
06081607701,under18,4294,63033.04662743322,966,18708.252880147076,0.22496506753609688,8.416221241621143e-4
06081607701,over65,4294,63033.04662743322,393,4635.5817111815295,0.09152305542617606,2.8004414879604066e-4
06081607702,under18,2941,19890.42968930442,574,4553.173012074907,0.19517171030261815,4.3881324601068126e-4
06081607702,over65,2941,19890.42968930442,444,3549.1172476233587,0.1509690581434886,3.579152790987717e-4
06081607800,under18,3429,22912.20517179257,698,4230.929130366496,0.20355788859725868,4.4057636832766956e-4
06081607800,over65,3429,22912.20517179257,597,9225.339751110947,0.17410323709536307,7.255312706924759e-4
06081607900,under18,3044,27744.0156687392,339,6245.322936779963,0.11136662286465178,6.36873284846395e-4
06081607900,over65,3044,27744.0156687392,660,2306.3349377777367,0.21681997371879105,3.896644776974601e-4
06081608001,under18,3673,11973.281843294131,796,2733.160262747018,0.21671658045194664,1.6090976350246244e-4
06081608001,over65,3673,11973.281843294131,451,2078.6947644607862,0.12278791178872855,1.4070010562601575e-4
06081608002,under18,3538,19719.330013580806,785,3477.0558291220514,0.2218767665347654,3.553301003663829e-4
06081608002,over65,3538,19719.330013580806,743,2669.9679419074105,0.21000565291124929,2.8277635707560557e-4
06081608004,under18,7707,80593.85999759795,1613,18874.918007039843,0.2092902556117815,2.583378502438559e-4
06081608004,over65,7707,80593.85999759795,1077,9698.358293068246,0.13974309069676918,1.8977464623225478e-4
06081608013,under18,4191,16452.54570818821,901,2797.0916750584342,0.21498449057504176,2.0253948189428783e-4
06081608013,over65,4191,16452.54570818821,506,2424.5895732670615,0.12073490813648294,1.2438523876023524e-4
06081608023,under18,2653,6054.637337053427,616,887.2793119058397,0.23218997361477572,1.7243925909241262e-4
06081608023,over65,2653,6054.637337053427,589,1200.6540959525505,0.22201281568036185,2.129863858912011e-4
06081608100,under18,3943,20582.219306916973,897,10679.871767629642,0.2274917575450165,6.184174748905757e-4
06081608100,over65,3943,20582.219306916973,700,3060.208239022182,0.1775297996449404,2.385563221533193e-4
06081608200,under18,3953,13340.601066139447,798,6054.637337053427,0.20187199595244118,3.526752473067209e-4
06081608200,over65,3953,13340.601066139447,724,3920.510712207019,0.18315203642802935,2.2225510183243304e-4
06081608300,under18,3871,39515.15599449377,816,6635.563233894734,0.2107982433479721,5.600037218366248e-4
06081608300,over65,3871,39515.15599449377,479,1466.7270258035312,0.12374063549470421,1.382597696530417e-4
06081608400,under18,6026,133924.85287460388,997,14634.38068753984,0.16544971788914703,5.039669140755892e-4
06081608400,over65,6026,133924.85287460388,562,10183.202298574475,0.0932625290408231,3.125098019693583e-4
06081608501,under18,5206,33481.21321865097,1179,7243.09642372114,0.22646945831732615,3.3060846635393407e-4
06081608501,over65,5206,33481.21321865097,643,3844.753836346671,0.1235113330772186,1.6070553207539324e-4
06081608502,under18,2717,16923.716521465984,374,4310.381463585887,0.13765182186234817,5.404581922160899e-4
06081608502,over65,2717,16923.716521465984,423,2365.0927097864947,0.15568641884431358,3.759497031445273e-4
06081608600,under18,4557,31942.05522861023,1149,17401.539157990042,0.2521395655036208,7.401839120786655e-4
06081608600,over65,4557,31942.05522861023,473,5058.711578791771,0.10379635725257845,2.2703079292319038e-4
06081608700,under18,7287,45528.404209125925,1648,11973.281843294131,0.22615616851928091,1.816307188517991e-4
06081608700,over65,7287,45528.404209125925,1250,13622.934008370212,0.17153835597639633,2.3132122035640816e-4
06081608800,under18,6143,38078.362173298476,1303,6835.117931282971,0.21211134624776168,2.2652661418090156e-4
06081608800,over65,6143,38078.362173298476,1133,6245.322936779963,0.18443757121927398,1.9982385919837823e-4
06081608900,under18,6846,51414.52869060707,1466,11447.048715366636,0.21413964358749635,1.9393723050848736e-4
06081608900,over65,6846,51414.52869060707,1123,14341.700464703761,0.1640373940987438,2.7648508871990965e-4
06081609000,under18,2557,33481.21321865097,597,2733.160262747018,0.2334767305436058,6.971694598093339e-4
06081609000,over65,2557,33481.21321865097,567,3997.0066795391763,0.22174423152131403,8.631202046851491e-4
06081609100,under18,1598,15988.026718156705,388,1810.774105930285,0.2428035043804756,0.0010782113853167572
06081609100,over65,1598,15988.026718156705,115,249.81291747119852,0.07196495619524405,1.302528454322674e-4
06081609201,under18,3752,12647.702811319186,857,5233.137166138524,0.22841151385927505,3.2486465611439476e-4
06081609201,over65,3752,12647.702811319186,609,2669.9679419074105,0.1623134328358209,1.659922088659169e-4
06081609202,under18,4315,19379.347936549,766,8426.012324350293,0.17752027809965237,4.197436912036784e-4
06081609202,over65,4315,19379.347936549,684,4802.616383810202,0.1585168018539977,2.3178517562333833e-4
06081609300,under18,3572,9939.302112877745,1122,2927.1717740966915,0.3141097424412094,3.062760380490994e-4
06081609300,over65,3572,9939.302112877745,476,748.3301152058832,0.13325867861142218,7.248355411603224e-5
06081609400,under18,3485,19548.969429328998,1033,4718.729501759961,0.2964131994261119,5.299463202810314e-4
06081609400,over65,3485,19548.969429328998,456,4230.929130366496,0.1308464849354376,3.208038618752084e-4
06081609500,under18,4976,14196.468990493435,1278,2134.4961705823116,0.25683279742765275,1.2402534872974047e-4
06081609500,over65,4976,14196.468990493435,752,1330.3646492549035,0.15112540192926044,6.682381709799433e-5
06081609601,under18,3162,23096.60849400874,789,8426.012324350293,0.2495256166982922,6.989174717603359e-4
06081609601,over65,3162,23096.60849400874,483,2861.762178841659,0.1527514231499051,3.401272545337394e-4
06081609602,under18,1801,3920.510712207019,398,1200.6540959525505,0.220988339811216,3.1113340921593626e-4
06081609602,over65,1801,3920.510712207019,349,683.2900656867545,0.1937812326485286,2.560456155805457e-4
06081609603,under18,5132,50045.36173908223,1011,4553.173012074907,0.1969992205767732,2.4662123703781823e-4
06081609603,over65,5132,50045.36173908223,953,10060.882659990206,0.1856975837879969,3.164750961606549e-4
06081609700,under18,4656,35973.06011585258,1062,14487.671030385898,0.22809278350515463,5.819692604370436e-4
06081609700,over65,4656,35973.06011585258,833,2993.320460823533,0.17890893470790378,1.9119367866190568e-4
06081609800,under18,4743,32597.25981836827,986,3844.753836346671,0.2078853046594982,2.3352930962941323e-4
06081609800,over65,4743,32597.25981836827,871,2607.5147125396106,0.18363904701665612,1.6477568444045294e-4
06081609900,under18,3200,13622.934008370212,710,2134.4961705823116,0.221875,2.7393876858122155e-4
06081609900,over65,3200,13622.934008370212,618,5058.711578791771,0.193125,4.4439583891501384e-4
06081610000,under18,4795,34376.992082482604,809,4718.729501759961,0.16871741397288842,2.4779418216200214e-4
06081610000,over65,4795,34376.992082482604,655,2078.6947644607862,0.13660062565172054,1.1830885652086214e-4
06081610100,under18,2448,8764.146672702582,575,1286.3887066823108,0.23488562091503268,2.953454195057448e-4
06081610100,over65,2448,8764.146672702582,244,402.4353063996082,0.09967320261437909,8.168347528313271e-5
06081610201,under18,6046,107360.79674060662,1597,42218.38305263255,0.26414158121071785,9.500362987174654e-4
06081610201,over65,6046,107360.79674060662,690,6936.0039171848,0.11412504134965266,2.2799969516764992e-4
06081610202,under18,2860,32597.25981836827,329,6635.563233894734,0.11503496503496503,7.58497027623499e-4
06081610202,over65,2860,32597.25981836827,291,1915.7250949270606,0.10174825174825175,2.7546517753349124e-4
06081610203,under18,3928,30864.82940844966,1109,7769.69909738454,0.2823319755600815,6.630276847394478e-4
06081610203,over65,3928,30864.82940844966,219,1708.7794828207427,0.05575356415478615,1.1696805014768824e-4
06081610302,under18,3073,54775.91670439113,594,2797.0916750584342,0.19329645297754638,5.129242733149068e-4
06081610302,over65,3073,54775.91670439113,261,2484.8255282194364,0.08493328994467947,3.049730208934224e-4
06081610303,under18,8280,51139.21711735849,2017,17241.52585434355,0.24359903381642511,2.0722332623562936e-4
06081610303,over65,8280,51139.21711735849,1090,19890.42968930442,0.1316425120772947,2.77197247763083e-4
06081610304,under18,4514,20757.014439999628,941,3549.1172476233587,0.2084625609215773,2.1844839621740436e-4
06081610304,over65,4514,20757.014439999628,819,3769.7360519581302,0.18143553389455028,1.5147277468902825e-4
06081610400,under18,6024,78536.22934008371,1712,41472.27021184209,0.28419654714475434,9.680479436719404e-4
06081610400,over65,6024,78536.22934008371,526,5321.458597019614,0.08731739707835326,1.631434795413263e-4
06081610500,under18,5302,90914.16376419287,1511,39757.20845151098,0.2849867974349302,0.0011516187515486782
06081610500,over65,5302,90914.16376419287,374,2797.0916750584342,0.07053941908713693,1.1559317231652969e-4
06081610601,under18,6115,105773.22825916244,1700,33704.04929740117,0.27800490596892885,6.827221402395484e-4
06081610601,over65,6115,105773.22825916244,375,5774.152123502185,0.06132461161079313,1.650548822162688e-4
06081610602,under18,4037,149010.0793599468,1121,28354.874770188748,0.2776814466187763,0.0024448481741378716
06081610602,over65,4037,149010.0793599468,380,2484.8255282194364,0.09412930393856825,2.3347961181752522e-4
06081610700,under18,5787,88005.09973115547,877,14930.017276263154,0.15154656989804735,3.8546143474291807e-4
06081610700,over65,5787,88005.09973115547,762,11840.614924104546,0.1316744427164334,3.08001280169342e-4
06081610800,under18,5093,41472.27021184209,1357,24789.497510185607,0.2664441390143334,8.42190286362595e-4
06081610800,over65,5093,41472.27021184209,295,2733.160262747018,0.05792263891615943,1.0000595886730252e-4
06081610900,under18,7081,92386.43397603495,1529,43223.54745429181,0.21592995339641294,7.76137330477132e-4
06081610900,over65,7081,92386.43397603495,493,4074.241738343142,0.06962293461375511,9.018788996945632e-5
06081611000,under18,6523,70249.16621243337,1399,23841.612697591485,0.21447186877203742,4.843832402953413e-4
06081611000,over65,6523,70249.16621243337,908,21108.821980580367,0.1391997547140886,4.6410934357756254e-4
06081611100,under18,6455,141138.38563945272,1491,12106.687853955524,0.23098373353989154,4.7128184980041926e-4
06081611100,over65,6455,141138.38563945272,1020,14781.829436165592,0.15801704105344694,4.3933945758391484e-4
06081611200,under18,2887,9108.932844301144,626,1810.774105930285,0.2168340838240388,2.686395967074431e-4
06081611200,over65,2887,9108.932844301144,351,3477.0558291220514,0.12157949428472463,4.010202885539183e-4
