stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0649544,over65,85,5500.318733197217,5,18.10774105930285,0.058823529411764705,0.005140482465169593
0649558,under18,971,23654.25300948809,133,2861.762178841659,0.13697219361483007,0.003505944959230759
0649558,over65,971,23654.25300948809,168,2248.3162572407864,0.17301750772399588,0.0031356376022365286
0649582,under18,15010,630310.5108045934,5683,179013.8672037398,0.37861425716189206,0.0011955968712342167
0649582,over65,15010,630310.5108045934,633,21463.585887048346,0.04217188540972685,1.0024217880742101e-4
0649600,under18,808,92756.34925767501,190,18874.918007039843,0.23514851485148514,0.03676702041703086
0649600,over65,808,92756.34925767501,286,8426.012324350293,0.35396039603960394,0.03070664990275615
0649628,under18,1045,28150.51597823375,28,310.78796389538155,0.026794258373205742,3.031048996722976e-4
0649628,over65,1045,28150.51597823375,382,11973.281843294131,0.36555023923444974,0.007519620412306969
0649651,under18,2398,138863.83163496273,547,45788.194861466545,0.2281067556296914,0.0067060915867958384
0649651,over65,2398,138863.83163496273,86,2545.800574643619,0.03586321934945788,4.7377595360293057e-4
0649670,under18,80076,999.2516698847941,16010,159028.83380604393,0.1999350616913932,2.4794881362237574e-5
0649670,over65,80076,999.2516698847941,8522,56785.87596197374,0.10642389729756731,8.854193789589726e-6
0649684,under18,3869,395102.0408163265,1365,161951.20148557384,0.3528043422072887,0.0075336549149419615
0649684,over65,3869,395102.0408163265,489,7346.938775510203,0.12638924786766606,9.124355320208426e-4
0649768,under18,75,1759.4072486396094,21,355.1334522038784,0.28,0.08765706319950647
0649768,over65,75,1759.4072486396094,14,178.8601361776037,0.18666666666666668,0.04269612521030746
0649796,under18,958,77517.391746196,294,25951.349303868225,0.3068893528183716,0.02032186708983839
0649796,over65,958,77517.391746196,102,1915.7250949270606,0.10647181628392484,0.0030448802153233935
0649810,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0649810,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0649852,under18,3281,83.14779057843147,566,16296.966953372568,0.17250838159097837,0.0015136601559902641
0649852,over65,3281,83.14779057843147,661,10306.261028630557,0.20146296860713198,9.570760434715142e-4
0649950,under18,255,1330.3646492549035,25,230.96608494008737,0.09803921568627451,0.003355310038520923
0649950,over65,255,1330.3646492549035,85,591.2731774466237,0.3333333333333333,0.006819759832140987
0650034,under18,2070,47893.127373176525,265,5590.857438493732,0.1280193236714976,0.0014879636341223377
0650034,over65,2070,47893.127373176525,892,13061.224489795917,0.43091787439613527,0.005123692404386488
0650076,under18,110043,1862.8800546927691,32056,579264.4192126828,0.2913043083158402,4.7822632069497575e-5
0650076,over65,110043,1862.8800546927691,12718,175940.72486396096,0.1155730032805358,1.4527139549785381e-5
0650132,under18,12968,470204.081632653,4429,137507.96832993042,0.341533004318322,0.001143818412824485
0650132,over65,12968,470204.081632653,759,17562.29155310834,0.05852868599629858,1.1401044931014183e-4
0650146,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0650146,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0650188,under18,5145,81980.39559871027,1038,8993.265028963146,0.20174927113702623,4.6579586867951257e-4
0650188,over65,5145,81980.39559871027,886,14487.671030385898,0.17220602526724976,4.5546212720883386e-4
0650258,under18,79722,851.4333755231382,18503,56496.521650760806,0.2320940267429317,8.882038056227761e-6
0650258,over65,79722,851.4333755231382,11846,55346.49532062712,0.14859135495848072,8.705349586843911e-6
0650398,under18,60715,781.9587771731599,13431,222531.5730638113,0.22121386807214033,6.035662587363056e-5
0650398,over65,60715,781.9587771731599,7366,81285.6496152105,0.12132092563616899,2.2047552467892304e-5
0650734,under18,4984,1243.1518555815262,1247,14051.976607754917,0.25020064205457465,5.625608227412789e-4
0650734,over65,4984,1243.1518555815262,961,12240.832956088729,0.19281701444622792,4.909214525737371e-4
0650874,under18,3112,72.4309642372114,353,10554.595763158137,0.1134318766066838,0.0010897429769647523
0650874,over65,3112,72.4309642372114,797,20408.163265306124,0.25610539845758357,0.0021068015716758526
0650916,under18,45554,1200.6540959525505,9794,129950.38848495486,0.21499758528339993,6.259491151989597e-5
0650916,over65,45554,1200.6540959525505,5548,47893.127373176525,0.12178952452034948,2.3070586792853285e-5
0651000,under18,1261,11060.134329875002,187,2607.5147125396106,0.14829500396510706,0.0014868596690021153
0651000,over65,1261,11060.134329875002,302,1200.6540959525505,0.23949246629659002,0.001154016741297579
0651028,under18,556,17082.251642168867,174,4230.929130366496,0.3129496402877698,0.019098137272155556
0651028,over65,556,17082.251642168867,69,591.2731774466237,0.12410071942446044,0.0027636921600693934
0651042,under18,307,17401.539157990042,119,4074.241738343142,0.38762214983713356,0.07096986915973703
0651042,over65,307,17401.539157990042,6,36.95457359041398,0.019543973941368076,4.6261908201646783e-4
0651140,under18,10951,195.48969429328997,3311,51967.369111519656,0.30234681764222443,4.3318539231365714e-4
0651140,over65,10951,195.48969429328997,1011,17886.013617760364,0.09232033604237055,1.4913017952373993e-4
0651168,under18,63,1286.3887066823108,17,378.41483356583916,0.2698412698412698,0.07174283858073588
0651168,over65,63,1286.3887066823108,39,402.4353063996082,0.6190476190476191,0.22559967957540422
0651182,under18,86793,1038.0539721547286,15570,187338.99354218825,0.1793923473091148,2.486459172035339e-5
0651182,over65,86793,1038.0539721547286,18863,207869.47644607862,0.2173331950733354,2.7587914478392884e-5
0651280,under18,121,1513.6593342633566,44,289.7238569488456,0.36363636363636365,0.03345926899442019
0651280,over65,121,1513.6593342633566,16,44.71503404440092,0.1322314049586777,0.004861798112369757
0651294,under18,2496,63033.04662743322,478,17401.539157990042,0.19150641025641027,0.0024221158913566845
0651294,over65,2496,63033.04662743322,525,11973.281843294131,0.21033653846153846,0.002369489230408927
0651336,under18,185,923.8643397603495,12,36.95457359041398,0.06486486486486487,0.0011933290649479176
0651336,over65,185,923.8643397603495,39,133.40601066139448,0.21081081081081082,0.005097549997603593
0651392,under18,690,48694.672074352595,211,12922.644838831866,0.30579710144927535,0.03670694087347971
0651392,over65,690,48694.672074352595,81,1420.5338088155136,0.11739130434782609,0.004393155574794405
0651470,under18,417,9108.932844301144,81,3405.733502092553,0.19424460431654678,0.017609191287889243
0651470,over65,417,9108.932844301144,144,2134.4961705823116,0.34532374100719426,0.01852171570531185
0651476,under18,16706,327225.7277741337,3843,108159.01553015955,0.23003711241470132,3.254973157777108e-4
0651476,over65,16706,327225.7277741337,2491,39757.20845151098,0.1491081048725009,1.685206164402005e-4
0651560,under18,26711,2424.5895732670615,5602,36204.02620079267,0.20972632997641422,5.059357757224319e-5
0651560,over65,26711,2424.5895732670615,3562,27139.808390535938,0.1333533001385197,3.797833970616632e-5
0651574,under18,492,33704.04929740117,213,15228.610230873697,0.4329268292682927,0.03681508707432222
0651574,over65,492,33704.04929740117,0,53.21458597019614,0,2.1983684467825098e-4
0651622,under18,977,20234.846315167084,322,3060.208239022182,0.3295803480040942,0.005508666697872682
0651622,over65,977,20234.846315167084,66,683.2900656867545,0.06755373592630501,8.125807946094487e-4
0651637,under18,13395,245461.51643092727,2539,42468.56551583966,0.18954833893243747,2.8584285627781294e-4
0651637,over65,13395,245461.51643092727,3354,34602.784527120035,0.2503919372900336,2.7862329208576696e-4
0651812,under18,812,19548.969429328998,138,2927.1717740966915,0.16995073891625614,0.005295884419786994
0651812,over65,812,19548.969429328998,183,1243.1518555815262,0.22536945812807882,0.003391357527944696
0651820,under18,3832,72522.98112545154,825,11577.498360140797,0.21529227557411273,0.0010173499081189128
0651820,over65,3832,72522.98112545154,556,9818.46065723709,0.14509394572025053,7.726137118546347e-4
0651840,under18,15454,261372.67763601593,4332,85498.47100451769,0.2803157758509124,2.719995970399377e-4
0651840,over65,15454,261372.67763601593,1129,13200.54323223178,0.07305551960657435,6.111357473157606e-5
0651890,under18,630,14341.700464703761,85,1658.8908084736836,0.1349206349206349,0.004837392460634479
0651890,over65,630,14341.700464703761,110,1286.3887066823108,0.1746031746031746,0.004342689944481706
0651924,under18,47357,1140805.794477139,13271,398164.8358755,0.28023312287518215,1.3759248711784925e-4
0651924,over65,47357,1140805.794477139,5136,111381.45434724366,0.10845281584559832,5.5647405787617996e-5
0651990,under18,3283,57658.37344444342,622,9698.358293068246,0.18946085897045387,0.0010918475117542641
0651990,over65,3283,57658.37344444342,898,13200.54323223178,0.2735303076454462,0.001625007478316121
0652162,under18,3738,159514.04735728604,1065,40732.8091942979,0.28491171749598715,0.003841886476416657
0652162,over65,3738,159514.04735728604,263,3769.7360519581302,0.07035848047084002,3.2630767353636846e-4
0652246,under18,297,8094.52979924428,49,923.8643397603495,0.16498316498316498,0.012971385530148996
0652246,over65,297,8094.52979924428,63,1466.7270258035312,0.21212121212121213,0.020756880837585562
0652302,under18,3349,196930.92266331613,1036,42218.38305263255,0.3093460734547626,0.005444433826015742
0652302,over65,3349,196930.92266331613,197,4553.173012074907,0.058823529411764705,4.6671609899307637e-4
0652379,under18,25364,294034.2384124315,5305,73508.55960310787,0.20915470745939127,9.426824985732175e-5
0652379,over65,25364,294034.2384124315,5776,53081.91905100655,0.22772433370130893,1.062126605435673e-4
0652526,under18,106404,1286.3887066823108,25943,362191.7757596474,0.24381602195406188,3.198386705653208e-5
0652526,over65,106404,1286.3887066823108,12127,79219.14986003457,0.11397127927521522,6.9955627120070726e-6
0652582,under18,55378,1117.8758511100227,11344,78536.22934008371,0.2048466900213081,2.5593874574417105e-5
0652582,over65,55378,1117.8758511100227,10388,82328.8772276679,0.18758351692007658,2.6833054370751386e-5
0652610,under18,18,83.14779057843147,3,9.238643397603495,0.16666666666666666,0.03564291434260607
0652610,over65,18,83.14779057843147,6,23.650927097864948,0.3333333333333333,0.10151102004774212
0652624,under18,7017,202363.24498110698,2098,42719.48707051857,0.2989881715832977,0.0012350049809527074
0652624,over65,7017,202363.24498110698,830,9460.370839145979,0.11828416702294428,2.4963629776095675e-4
0652694,under18,22256,378.41483356583916,6462,61214.88160678485,0.2903486700215672,1.2351974978324539e-4
0652694,over65,22256,378.41483356583916,2904,28559.972653615547,0.13048166786484544,5.764552260591559e-5
0652715,under18,439,11317.338162064281,44,816.3265306122448,0.10022779043280182,0.004825712277042964
0652715,over65,439,11317.338162064281,61,1243.1518555815262,0.13895216400911162,0.00758435079496446
0652760,under18,10541,971033.5270368899,2483,181077.4105930285,0.23555639882364102,0.002114582855170023
0652760,over65,10541,971033.5270368899,1460,91281.12267994566,0.13850678303766245,9.89172019662732e-4
0652764,under18,3605,172389.02079618626,756,30016.35239881376,0.20970873786407768,0.002893010322360991
0652764,over65,3605,172389.02079618626,776,11973.281843294131,0.21525658807212206,0.0015359308600010322
0653000,under18,417442,1561.3307341949908,83347,521556.15709389234,0.1996612703082105,2.9926571167119706e-6
0653000,over65,417442,1561.3307341949908,52382,427056.2910542215,0.12548330067410562,2.450574086173145e-6
0653070,under18,39950,1708.7794828207427,11104,93127.00363078684,0.27794743429286606,5.826744773533571e-5
0653070,over65,39950,1708.7794828207427,3477,29387.755102040814,0.08703379224030038,1.840524140834199e-5
0653116,under18,14440,240070.2136898218,3911,81285.6496152105,0.2708448753462604,3.053749577629616e-4
0653116,over65,14440,240070.2136898218,1818,23654.25300948809,0.12590027700831025,1.3169201960172832e-4
0653160,under18,305,7037.628994558438,36,1038.0539721547286,0.1180327868852459,0.010104891839534589
0653160,over65,305,7037.628994558438,149,2191.0366681756454,0.4885245901639344,0.04160828798946702
0653182,under18,4472,110976.0626749568,856,15682.042848828076,0.19141323792486584,9.874649317670368e-4
0653182,over65,4472,110976.0626749568,664,8094.52979924428,0.148479427549195,5.270882298947685e-4
0653196,under18,178,13481.397991518923,101,4310.381463585887,0.5674157303370787,0.27303562045598173
0653196,over65,178,13481.397991518923,0,53.21458597019614,0,0.0016795412817256702
0653224,under18,3240,85854.34354819338,1218,20932.548664554095,0.37592592592592594,0.0031498161869559587
0653224,over65,3240,85854.34354819338,207,2365.0927097864947,0.06388888888888888,2.5868123393322053e-4
0653266,under18,892,21463.585887048346,67,1375.0796832993042,0.07511210762331838,0.0018804087635121234
0653266,over65,892,21463.585887048346,285,2993.320460823533,0.3195067264573991,0.006515842026232974
0653294,under18,7788,208424.16459567077,1852,78877.32005432322,0.23780174627632256,0.0011061458486749866
0653294,over65,7788,208424.16459567077,1378,25951.349303868225,0.17693888032871083,5.354490491683713e-4
0653322,under18,174811,2669.9679419074105,37450,539264.7887584188,0.21423136987946984,1.764273263393423e-5
0653322,over65,174811,2669.9679419074105,26461,318933.1214604447,0.1513691930141696,1.0434671878327898e-5
0653378,under18,114,4230.929130366496,39,1200.6540959525505,0.34210526315789475,0.13048823980718874
0653378,over65,114,4230.929130366496,28,402.4353063996082,0.24561403508771928,0.0506056796518909
0653448,under18,34496,795295.3132362043,9723,306693.76668729965,0.2818587662337662,2.0463643153473333e-4
0653448,over65,34496,795295.3132362043,3221,65187.86781349027,0.09337314471243043,6.060778147024898e-5
0653476,under18,7594,249.81291747119852,1574,4e4,0.20726889649723465,6.934294276075839e-4
0653476,over65,7594,249.81291747119852,1683,31508.94762613058,0.22162233342112195,5.461646165407972e-4
0653490,under18,185,3127.8351086926396,4,13.303646492549035,0.021621621621621623,4.314358588800625e-4
0653490,over65,185,3127.8351086926396,27,147.81829436165592,0.14594594594594595,0.006265649893484804
0653505,under18,5522,85498.47100451769,1117,14341.700464703761,0.20228178196305685,5.850661429468907e-4
0653505,over65,5522,85498.47100451769,1001,5500.318733197217,0.18127490039840638,2.725212184415662e-4
0653602,under18,34,505.9081124527675,0,53.21458597019614,0,0.04603337886695168
0653602,over65,34,505.9081124527675,17,230.96608494008737,0.5,0.3092068452017987
0653714,under18,13500,307367.44856385293,3677,92386.43397603495,0.2723703703703704,3.8180625322196824e-4
0653714,over65,13500,307367.44856385293,1388,15682.042848828076,0.10281481481481482,1.0387483759890311e-4
0653896,under18,171041,2306.3349377777367,46549,549130.5512698515,0.27215112166088834,1.8764631186590118e-5
0653896,over65,171041,2306.3349377777367,14726,16e4,0.08609631608795552,5.468561771211835e-6
0653910,under18,621,55060.83646677322,81,4390.572888277085,0.13043478260869565,0.01381423578279128
